Treating.Clinician,Hospital,total,target,percentage,hospital_each_average,hospital_all_average,order
90148374,Dandenong,1,0,0,2.72,3.22,Chest X-ray
90154371,Dandenong,5,0,0,2.72,3.22,Chest X-ray
90156769,Dandenong,1,0,0,2.72,3.22,Chest X-ray
90160647,Dandenong,1,0,0,2.72,3.22,Chest X-ray
90160650,Dandenong,3,0,0,2.72,3.22,Chest X-ray
90160968,Dandenong,1,0,0,2.72,3.22,Chest X-ray
90162772,Dandenong,1,0,0,2.72,3.22,Chest X-ray
90164142,Dandenong,2,0,0,2.72,3.22,Chest X-ray
90165844,Dandenong,2,0,0,2.72,3.22,Chest X-ray
90000541,Casey,3,0,0,2.48,3.22,Chest X-ray
90000926,Casey,3,0,0,2.48,3.22,Chest X-ray
90000999,Casey,1,0,0,2.48,3.22,Chest X-ray
90001660,Casey,2,0,0,2.48,3.22,Chest X-ray
90002776,Casey,7,0,0,2.48,3.22,Chest X-ray
90003149,Casey,2,0,0,2.48,3.22,Chest X-ray
90003195,Casey,2,1,50,2.48,3.22,Chest X-ray
90003244,Casey,4,0,0,2.48,3.22,Chest X-ray
90003309,Casey,1,0,0,2.48,3.22,Chest X-ray
90004178,Casey,1,0,0,2.48,3.22,Chest X-ray
90005028,Casey,1,0,0,2.48,3.22,Chest X-ray
90005109,Casey,5,0,0,2.48,3.22,Chest X-ray
90005353,Casey,1,0,0,2.48,3.22,Chest X-ray
90005369,Casey,7,0,0,2.48,3.22,Chest X-ray
90007275,Casey,4,0,0,2.48,3.22,Chest X-ray
90007788,Casey,1,0,0,2.48,3.22,Chest X-ray
90008018,Casey,9,0,0,2.48,3.22,Chest X-ray
90011578,Casey,15,0,0,2.48,3.22,Chest X-ray
90013900,Casey,5,0,0,2.48,3.22,Chest X-ray
90014727,Casey,2,0,0,2.48,3.22,Chest X-ray
90015608,Casey,1,0,0,2.48,3.22,Chest X-ray
90018068,Casey,5,0,0,2.48,3.22,Chest X-ray
90018863,Casey,13,1,7,2.48,3.22,Chest X-ray
90024223,Casey,4,0,0,2.48,3.22,Chest X-ray
90024716,Casey,1,0,0,2.48,3.22,Chest X-ray
90027194,Casey,1,0,0,2.48,3.22,Chest X-ray
90028087,Casey,1,0,0,2.48,3.22,Chest X-ray
90029255,Casey,1,0,0,2.48,3.22,Chest X-ray
90031199,Casey,3,0,0,2.48,3.22,Chest X-ray
90032676,Casey,6,1,16,2.48,3.22,Chest X-ray
90033661,Casey,3,1,33,2.48,3.22,Chest X-ray
90034785,Casey,7,0,0,2.48,3.22,Chest X-ray
90034958,Casey,1,0,0,2.48,3.22,Chest X-ray
90035140,Casey,1,0,0,2.48,3.22,Chest X-ray
90038386,Casey,5,0,0,2.48,3.22,Chest X-ray
90039000,Casey,7,0,0,2.48,3.22,Chest X-ray
90039551,Casey,9,0,0,2.48,3.22,Chest X-ray
90039776,Casey,2,0,0,2.48,3.22,Chest X-ray
90040881,Casey,6,0,0,2.48,3.22,Chest X-ray
90041374,Casey,1,0,0,2.48,3.22,Chest X-ray
90043759,Casey,6,1,16,2.48,3.22,Chest X-ray
90044135,Casey,14,0,0,2.48,3.22,Chest X-ray
90044868,Casey,8,0,0,2.48,3.22,Chest X-ray
90046308,Casey,10,0,0,2.48,3.22,Chest X-ray
90046416,Casey,9,0,0,2.48,3.22,Chest X-ray
90047604,Casey,2,0,0,2.48,3.22,Chest X-ray
90048709,Casey,4,0,0,2.48,3.22,Chest X-ray
90052753,Casey,2,0,0,2.48,3.22,Chest X-ray
90053409,Casey,9,0,0,2.48,3.22,Chest X-ray
90053418,Casey,1,0,0,2.48,3.22,Chest X-ray
90053715,Casey,8,0,0,2.48,3.22,Chest X-ray
90054690,Casey,6,0,0,2.48,3.22,Chest X-ray
90055388,Casey,4,0,0,2.48,3.22,Chest X-ray
90056621,Casey,4,0,0,2.48,3.22,Chest X-ray
90056792,Casey,6,0,0,2.48,3.22,Chest X-ray
90057415,Casey,3,0,0,2.48,3.22,Chest X-ray
90059584,Casey,1,0,0,2.48,3.22,Chest X-ray
90060746,Casey,4,0,0,2.48,3.22,Chest X-ray
90060945,Casey,1,0,0,2.48,3.22,Chest X-ray
90061220,Casey,5,0,0,2.48,3.22,Chest X-ray
90063200,Casey,8,0,0,2.48,3.22,Chest X-ray
90064512,Casey,10,1,10,2.48,3.22,Chest X-ray
90069969,Casey,4,0,0,2.48,3.22,Chest X-ray
90070899,Casey,1,0,0,2.48,3.22,Chest X-ray
90071662,Casey,9,0,0,2.48,3.22,Chest X-ray
90071914,Casey,4,0,0,2.48,3.22,Chest X-ray
90074347,Casey,5,0,0,2.48,3.22,Chest X-ray
90074963,Casey,4,0,0,2.48,3.22,Chest X-ray
90075767,Casey,4,0,0,2.48,3.22,Chest X-ray
90076316,Casey,3,0,0,2.48,3.22,Chest X-ray
90077628,Casey,12,0,0,2.48,3.22,Chest X-ray
90078140,Casey,4,0,0,2.48,3.22,Chest X-ray
90078263,Casey,7,0,0,2.48,3.22,Chest X-ray
90078814,Casey,2,0,0,2.48,3.22,Chest X-ray
90079400,Casey,1,0,0,2.48,3.22,Chest X-ray
90082515,Casey,15,0,0,2.48,3.22,Chest X-ray
90082524,Casey,2,0,0,2.48,3.22,Chest X-ray
90082724,Casey,15,2,13,2.48,3.22,Chest X-ray
90083027,Casey,7,0,0,2.48,3.22,Chest X-ray
90083180,Casey,7,0,0,2.48,3.22,Chest X-ray
90085012,Casey,4,0,0,2.48,3.22,Chest X-ray
90085693,Casey,1,0,0,2.48,3.22,Chest X-ray
90085715,Casey,5,1,20,2.48,3.22,Chest X-ray
90086136,Casey,24,0,0,2.48,3.22,Chest X-ray
90086511,Casey,14,0,0,2.48,3.22,Chest X-ray
90088199,Casey,7,0,0,2.48,3.22,Chest X-ray
90089123,Casey,10,0,0,2.48,3.22,Chest X-ray
90089947,Casey,8,0,0,2.48,3.22,Chest X-ray
90089975,Casey,7,0,0,2.48,3.22,Chest X-ray
90090681,Casey,8,0,0,2.48,3.22,Chest X-ray
90093190,Casey,1,0,0,2.48,3.22,Chest X-ray
90094007,Casey,3,0,0,2.48,3.22,Chest X-ray
90094829,Casey,2,1,50,2.48,3.22,Chest X-ray
90095252,Casey,5,0,0,2.48,3.22,Chest X-ray
90097823,Casey,5,0,0,2.48,3.22,Chest X-ray
90098405,Casey,5,0,0,2.48,3.22,Chest X-ray
90098753,Casey,7,0,0,2.48,3.22,Chest X-ray
90100013,Casey,9,0,0,2.48,3.22,Chest X-ray
90101274,Casey,24,0,0,2.48,3.22,Chest X-ray
90102895,Casey,1,0,0,2.48,3.22,Chest X-ray
90103318,Casey,23,0,0,2.48,3.22,Chest X-ray
90104011,Casey,8,0,0,2.48,3.22,Chest X-ray
90104797,Casey,5,0,0,2.48,3.22,Chest X-ray
90105952,Casey,3,1,33,2.48,3.22,Chest X-ray
90109179,Casey,2,0,0,2.48,3.22,Chest X-ray
90109536,Casey,3,0,0,2.48,3.22,Chest X-ray
90111234,Casey,1,1,100,2.48,3.22,Chest X-ray
90111258,Casey,1,0,0,2.48,3.22,Chest X-ray
90111265,Casey,1,0,0,2.48,3.22,Chest X-ray
90112083,Casey,3,0,0,2.48,3.22,Chest X-ray
90113883,Casey,11,0,0,2.48,3.22,Chest X-ray
90115768,Casey,3,0,0,2.48,3.22,Chest X-ray
90116155,Casey,4,1,25,2.48,3.22,Chest X-ray
90117588,Casey,7,1,14,2.48,3.22,Chest X-ray
90117635,Casey,5,0,0,2.48,3.22,Chest X-ray
90119071,Casey,3,0,0,2.48,3.22,Chest X-ray
90119715,Casey,4,0,0,2.48,3.22,Chest X-ray
90119742,Casey,4,0,0,2.48,3.22,Chest X-ray
90119860,Casey,1,0,0,2.48,3.22,Chest X-ray
90122677,Casey,2,0,0,2.48,3.22,Chest X-ray
90123231,Casey,7,1,14,2.48,3.22,Chest X-ray
90123234,Casey,1,0,0,2.48,3.22,Chest X-ray
90123243,Casey,3,0,0,2.48,3.22,Chest X-ray
90123255,Casey,3,0,0,2.48,3.22,Chest X-ray
90123258,Casey,3,0,0,2.48,3.22,Chest X-ray
90123261,Casey,3,0,0,2.48,3.22,Chest X-ray
90123262,Casey,8,0,0,2.48,3.22,Chest X-ray
90123265,Casey,5,0,0,2.48,3.22,Chest X-ray
90123274,Casey,5,0,0,2.48,3.22,Chest X-ray
90123284,Casey,4,0,0,2.48,3.22,Chest X-ray
90123295,Casey,1,0,0,2.48,3.22,Chest X-ray
90123296,Casey,3,0,0,2.48,3.22,Chest X-ray
90123301,Casey,4,0,0,2.48,3.22,Chest X-ray
90123323,Casey,4,0,0,2.48,3.22,Chest X-ray
90123332,Casey,1,0,0,2.48,3.22,Chest X-ray
90124199,Casey,5,0,0,2.48,3.22,Chest X-ray
90124202,Casey,8,0,0,2.48,3.22,Chest X-ray
90124438,Casey,14,0,0,2.48,3.22,Chest X-ray
90124439,Casey,10,0,0,2.48,3.22,Chest X-ray
90124440,Casey,26,0,0,2.48,3.22,Chest X-ray
90124441,Casey,7,0,0,2.48,3.22,Chest X-ray
90124443,Casey,3,0,0,2.48,3.22,Chest X-ray
90124445,Casey,6,0,0,2.48,3.22,Chest X-ray
90124446,Casey,6,0,0,2.48,3.22,Chest X-ray
90124447,Casey,7,0,0,2.48,3.22,Chest X-ray
90124449,Casey,2,0,0,2.48,3.22,Chest X-ray
90124491,Casey,5,0,0,2.48,3.22,Chest X-ray
90124502,Casey,5,1,20,2.48,3.22,Chest X-ray
90124508,Casey,11,0,0,2.48,3.22,Chest X-ray
90124539,Casey,1,0,0,2.48,3.22,Chest X-ray
90124543,Casey,2,0,0,2.48,3.22,Chest X-ray
90124552,Casey,2,0,0,2.48,3.22,Chest X-ray
90124570,Casey,2,0,0,2.48,3.22,Chest X-ray
90124574,Casey,7,0,0,2.48,3.22,Chest X-ray
90124612,Casey,5,0,0,2.48,3.22,Chest X-ray
90124642,Casey,11,1,9,2.48,3.22,Chest X-ray
90124936,Casey,5,0,0,2.48,3.22,Chest X-ray
90124939,Casey,1,0,0,2.48,3.22,Chest X-ray
90132167,Casey,29,0,0,2.48,3.22,Chest X-ray
90135325,Casey,12,1,8,2.48,3.22,Chest X-ray
90137181,Casey,1,0,0,2.48,3.22,Chest X-ray
90137813,Casey,19,2,10,2.48,3.22,Chest X-ray
90140200,Casey,3,0,0,2.48,3.22,Chest X-ray
90141465,Casey,3,0,0,2.48,3.22,Chest X-ray
90142803,Casey,2,0,0,2.48,3.22,Chest X-ray
90142812,Casey,3,0,0,2.48,3.22,Chest X-ray
90142827,Casey,6,0,0,2.48,3.22,Chest X-ray
90142841,Casey,7,1,14,2.48,3.22,Chest X-ray
90142861,Casey,1,0,0,2.48,3.22,Chest X-ray
90142863,Casey,1,0,0,2.48,3.22,Chest X-ray
90142876,Casey,1,0,0,2.48,3.22,Chest X-ray
90142879,Casey,1,0,0,2.48,3.22,Chest X-ray
90144220,Casey,4,0,0,2.48,3.22,Chest X-ray
90144606,Casey,1,0,0,2.48,3.22,Chest X-ray
90144629,Casey,28,0,0,2.48,3.22,Chest X-ray
90144646,Casey,8,0,0,2.48,3.22,Chest X-ray
90144872,Casey,30,2,6,2.48,3.22,Chest X-ray
90144933,Casey,7,0,0,2.48,3.22,Chest X-ray
90144951,Casey,7,0,0,2.48,3.22,Chest X-ray
90145292,Casey,1,0,0,2.48,3.22,Chest X-ray
90145323,Casey,2,0,0,2.48,3.22,Chest X-ray
90145385,Casey,5,0,0,2.48,3.22,Chest X-ray
90145408,Casey,3,0,0,2.48,3.22,Chest X-ray
90145507,Casey,1,0,0,2.48,3.22,Chest X-ray
90145525,Casey,5,1,20,2.48,3.22,Chest X-ray
90145741,Casey,5,0,0,2.48,3.22,Chest X-ray
90145901,Casey,31,0,0,2.48,3.22,Chest X-ray
90146246,Casey,2,0,0,2.48,3.22,Chest X-ray
90148355,Casey,5,0,0,2.48,3.22,Chest X-ray
90152266,Casey,2,1,50,2.48,3.22,Chest X-ray
90152983,Casey,1,0,0,2.48,3.22,Chest X-ray
90153760,Casey,6,0,0,2.48,3.22,Chest X-ray
90154175,Casey,6,2,33,2.48,3.22,Chest X-ray
90154449,Casey,2,0,0,2.48,3.22,Chest X-ray
90160353,Casey,2,0,0,2.48,3.22,Chest X-ray
90160622,Casey,1,0,0,2.48,3.22,Chest X-ray
90160655,Casey,1,0,0,2.48,3.22,Chest X-ray
90161096,Casey,4,0,0,2.48,3.22,Chest X-ray
90161173,Casey,2,0,0,2.48,3.22,Chest X-ray
90161944,Casey,4,0,0,2.48,3.22,Chest X-ray
90162065,Casey,17,0,0,2.48,3.22,Chest X-ray
90162082,Casey,8,0,0,2.48,3.22,Chest X-ray
90162770,Casey,7,1,14,2.48,3.22,Chest X-ray
90162832,Casey,1,0,0,2.48,3.22,Chest X-ray
90162880,Casey,4,0,0,2.48,3.22,Chest X-ray
90162925,Casey,17,1,5,2.48,3.22,Chest X-ray
90162953,Casey,2,0,0,2.48,3.22,Chest X-ray
90163243,Casey,4,0,0,2.48,3.22,Chest X-ray
90164074,Casey,1,0,0,2.48,3.22,Chest X-ray
90164194,Casey,1,0,0,2.48,3.22,Chest X-ray
90164305,Casey,8,0,0,2.48,3.22,Chest X-ray
90000541,Casey,3,0,0,1.62,1.25,Antibiotics
90000541,MMC- Clayton,2,0,0,1.17,1.25,Antibiotics
90000926,Casey,3,0,0,1.62,1.25,Antibiotics
90000999,Casey,1,0,0,1.62,1.25,Antibiotics
90001224,MMC- Clayton,28,0,0,1.17,1.25,Antibiotics
90001660,Casey,2,0,0,1.62,1.25,Antibiotics
90002178,MMC- Clayton,1,0,0,1.17,1.25,Antibiotics
90002772,Dandenong,6,0,0,0.54,1.25,Antibiotics
90002776,Casey,7,0,0,1.62,1.25,Antibiotics
90002776,MMC- Clayton,2,0,0,1.17,1.25,Antibiotics
90003149,Casey,2,0,0,1.62,1.25,Antibiotics
90003195,Casey,2,0,0,1.62,1.25,Antibiotics
90003244,Casey,4,0,0,1.62,1.25,Antibiotics
90003263,MMC- Clayton,1,0,0,1.17,1.25,Antibiotics
90003309,Casey,1,0,0,1.62,1.25,Antibiotics
90003338,MMC- Clayton,1,0,0,1.17,1.25,Antibiotics
90003440,MMC- Clayton,2,0,0,1.17,1.25,Antibiotics
90003645,MMC- Clayton,4,2,50,1.17,1.25,Antibiotics
90003721,MMC- Clayton,4,0,0,1.17,1.25,Antibiotics
90003723,MMC- Clayton,1,0,0,1.17,1.25,Antibiotics
90003827,MMC- Clayton,4,0,0,1.17,1.25,Antibiotics
90003932,MMC- Clayton,1,0,0,1.17,1.25,Antibiotics
90003943,Dandenong,2,0,0,0.54,1.25,Antibiotics
90004008,MMC- Clayton,2,0,0,1.17,1.25,Antibiotics
90004171,MMC- Clayton,2,0,0,1.17,1.25,Antibiotics
90004178,Casey,1,0,0,1.62,1.25,Antibiotics
90004253,MMC- Clayton,1,0,0,1.17,1.25,Antibiotics
90004289,Dandenong,1,0,0,0.54,1.25,Antibiotics
90004510,MMC- Clayton,1,0,0,1.17,1.25,Antibiotics
90004628,MMC- Clayton,2,0,0,1.17,1.25,Antibiotics
90004908,MMC- Clayton,1,0,0,1.17,1.25,Antibiotics
90005005,MMC- Clayton,5,0,0,1.17,1.25,Antibiotics
90005028,Casey,1,0,0,1.62,1.25,Antibiotics
90005035,Dandenong,2,0,0,0.54,1.25,Antibiotics
90005109,Casey,5,0,0,1.62,1.25,Antibiotics
90005353,Casey,1,0,0,1.62,1.25,Antibiotics
90005369,Casey,7,0,0,1.62,1.25,Antibiotics
90005703,MMC- Clayton,1,0,0,1.17,1.25,Antibiotics
90006510,MMC- Clayton,3,0,0,1.17,1.25,Antibiotics
90007275,Casey,4,0,0,1.62,1.25,Antibiotics
90007275,Dandenong,9,0,0,0.54,1.25,Antibiotics
90007788,Casey,1,0,0,1.62,1.25,Antibiotics
90008018,Casey,9,0,0,1.62,1.25,Antibiotics
90008396,MMC- Clayton,10,0,0,1.17,1.25,Antibiotics
90008672,Dandenong,8,2,25,0.54,1.25,Antibiotics
90009738,MMC- Clayton,5,0,0,1.17,1.25,Antibiotics
90010158,MMC- Clayton,8,0,0,1.17,1.25,Antibiotics
90010636,MMC- Clayton,22,0,0,1.17,1.25,Antibiotics
90010720,MMC- Clayton,2,0,0,1.17,1.25,Antibiotics
90011578,Casey,15,1,6,1.62,1.25,Antibiotics
90013598,MMC- Clayton,2,0,0,1.17,1.25,Antibiotics
90013837,MMC- Clayton,28,1,3,1.17,1.25,Antibiotics
90013900,Casey,5,0,0,1.62,1.25,Antibiotics
90013900,Dandenong,1,0,0,0.54,1.25,Antibiotics
90014727,Casey,2,0,0,1.62,1.25,Antibiotics
90014902,MMC- Clayton,20,0,0,1.17,1.25,Antibiotics
90015608,Casey,1,0,0,1.62,1.25,Antibiotics
90015608,Dandenong,6,0,0,0.54,1.25,Antibiotics
90015608,MMC- Clayton,20,0,0,1.17,1.25,Antibiotics
90015746,Dandenong,1,0,0,0.54,1.25,Antibiotics
90015901,MMC- Clayton,2,0,0,1.17,1.25,Antibiotics
90016143,Dandenong,1,0,0,0.54,1.25,Antibiotics
90018068,Casey,5,0,0,1.62,1.25,Antibiotics
90018068,MMC- Clayton,2,0,0,1.17,1.25,Antibiotics
90018863,Casey,13,1,7,1.62,1.25,Antibiotics
90018863,MMC- Clayton,4,0,0,1.17,1.25,Antibiotics
90019764,MMC- Clayton,5,0,0,1.17,1.25,Antibiotics
90020817,Dandenong,8,0,0,0.54,1.25,Antibiotics
90020817,MMC- Clayton,3,0,0,1.17,1.25,Antibiotics
90021003,Dandenong,4,0,0,0.54,1.25,Antibiotics
90022682,MMC- Clayton,3,0,0,1.17,1.25,Antibiotics
90023171,MMC- Clayton,19,0,0,1.17,1.25,Antibiotics
90024040,MMC- Clayton,14,0,0,1.17,1.25,Antibiotics
90024223,Casey,4,0,0,1.62,1.25,Antibiotics
90024223,Dandenong,1,0,0,0.54,1.25,Antibiotics
90024223,MMC- Clayton,4,0,0,1.17,1.25,Antibiotics
90024320,MMC- Clayton,15,0,0,1.17,1.25,Antibiotics
90024716,Casey,1,0,0,1.62,1.25,Antibiotics
90025727,Dandenong,3,0,0,0.54,1.25,Antibiotics
90026166,MMC- Clayton,38,0,0,1.17,1.25,Antibiotics
90027194,Casey,1,0,0,1.62,1.25,Antibiotics
90028087,Casey,1,0,0,1.62,1.25,Antibiotics
90028254,Dandenong,6,0,0,0.54,1.25,Antibiotics
90028254,MMC- Clayton,21,1,4,1.17,1.25,Antibiotics
90029255,Casey,1,0,0,1.62,1.25,Antibiotics
90029255,Dandenong,7,0,0,0.54,1.25,Antibiotics
90029388,Dandenong,3,0,0,0.54,1.25,Antibiotics
90030535,MMC- Clayton,12,0,0,1.17,1.25,Antibiotics
90031199,Casey,3,0,0,1.62,1.25,Antibiotics
90031311,MMC- Clayton,4,0,0,1.17,1.25,Antibiotics
90031341,MMC- Clayton,4,0,0,1.17,1.25,Antibiotics
90032676,Casey,6,0,0,1.62,1.25,Antibiotics
90032705,MMC- Clayton,2,0,0,1.17,1.25,Antibiotics
90032929,MMC- Clayton,5,0,0,1.17,1.25,Antibiotics
90033661,Casey,3,0,0,1.62,1.25,Antibiotics
90033661,Dandenong,4,0,0,0.54,1.25,Antibiotics
90033661,MMC- Clayton,15,0,0,1.17,1.25,Antibiotics
90033774,Dandenong,3,0,0,0.54,1.25,Antibiotics
90033774,MMC- Clayton,26,1,3,1.17,1.25,Antibiotics
90033803,MMC- Clayton,9,0,0,1.17,1.25,Antibiotics
90034135,MMC- Clayton,6,0,0,1.17,1.25,Antibiotics
90034329,Dandenong,2,0,0,0.54,1.25,Antibiotics
90034785,Casey,7,0,0,1.62,1.25,Antibiotics
90034958,Casey,1,0,0,1.62,1.25,Antibiotics
90035140,Casey,1,0,0,1.62,1.25,Antibiotics
90035880,Dandenong,1,0,0,0.54,1.25,Antibiotics
90036519,MMC- Clayton,1,0,0,1.17,1.25,Antibiotics
90037802,MMC- Clayton,4,0,0,1.17,1.25,Antibiotics
90037850,Dandenong,2,0,0,0.54,1.25,Antibiotics
90038386,Casey,5,0,0,1.62,1.25,Antibiotics
90039000,Casey,7,0,0,1.62,1.25,Antibiotics
90039000,Dandenong,2,0,0,0.54,1.25,Antibiotics
90039551,Casey,9,0,0,1.62,1.25,Antibiotics
90039551,Dandenong,1,0,0,0.54,1.25,Antibiotics
90039776,Casey,2,0,0,1.62,1.25,Antibiotics
90040184,Dandenong,1,0,0,0.54,1.25,Antibiotics
90040371,MMC- Clayton,3,0,0,1.17,1.25,Antibiotics
90040773,Dandenong,4,0,0,0.54,1.25,Antibiotics
90040881,Casey,6,0,0,1.62,1.25,Antibiotics
90041374,Casey,1,0,0,1.62,1.25,Antibiotics
90043227,MMC- Clayton,8,0,0,1.17,1.25,Antibiotics
90043338,MMC- Clayton,8,0,0,1.17,1.25,Antibiotics
90043759,Casey,6,2,33,1.62,1.25,Antibiotics
90043890,Dandenong,1,0,0,0.54,1.25,Antibiotics
90044135,Casey,14,0,0,1.62,1.25,Antibiotics
90044868,Casey,8,0,0,1.62,1.25,Antibiotics
90044868,Dandenong,2,0,0,0.54,1.25,Antibiotics
90045378,MMC- Clayton,2,0,0,1.17,1.25,Antibiotics
90046308,Casey,10,0,0,1.62,1.25,Antibiotics
90046416,Casey,9,0,0,1.62,1.25,Antibiotics
90047010,Dandenong,1,0,0,0.54,1.25,Antibiotics
90047064,MMC- Clayton,1,0,0,1.17,1.25,Antibiotics
90047604,Casey,2,0,0,1.62,1.25,Antibiotics
90047937,Dandenong,1,0,0,0.54,1.25,Antibiotics
90048709,Casey,4,0,0,1.62,1.25,Antibiotics
90048747,MMC- Clayton,3,0,0,1.17,1.25,Antibiotics
90049188,Dandenong,8,0,0,0.54,1.25,Antibiotics
90051139,Dandenong,9,0,0,0.54,1.25,Antibiotics
90051548,MMC- Clayton,8,0,0,1.17,1.25,Antibiotics
90052261,MMC- Clayton,4,0,0,1.17,1.25,Antibiotics
90052270,MMC- Clayton,15,2,13,1.17,1.25,Antibiotics
90052753,Casey,2,0,0,1.62,1.25,Antibiotics
90052916,Dandenong,9,0,0,0.54,1.25,Antibiotics
90052916,MMC- Clayton,6,0,0,1.17,1.25,Antibiotics
90053104,Dandenong,3,0,0,0.54,1.25,Antibiotics
90053409,Casey,9,0,0,1.62,1.25,Antibiotics
90053418,Casey,1,0,0,1.62,1.25,Antibiotics
90053418,Dandenong,1,0,0,0.54,1.25,Antibiotics
90053715,Casey,8,0,0,1.62,1.25,Antibiotics
90053753,MMC- Clayton,2,0,0,1.17,1.25,Antibiotics
90054690,Casey,6,0,0,1.62,1.25,Antibiotics
90054690,Dandenong,5,0,0,0.54,1.25,Antibiotics
90055388,Casey,4,0,0,1.62,1.25,Antibiotics
90055388,Dandenong,2,0,0,0.54,1.25,Antibiotics
90056255,MMC- Clayton,2,0,0,1.17,1.25,Antibiotics
90056621,Casey,4,0,0,1.62,1.25,Antibiotics
90056621,Dandenong,5,0,0,0.54,1.25,Antibiotics
90056792,Casey,6,0,0,1.62,1.25,Antibiotics
90057408,Dandenong,5,0,0,0.54,1.25,Antibiotics
90057415,Casey,3,0,0,1.62,1.25,Antibiotics
90057415,MMC- Clayton,2,0,0,1.17,1.25,Antibiotics
90057890,Dandenong,1,0,0,0.54,1.25,Antibiotics
90058180,MMC- Clayton,3,0,0,1.17,1.25,Antibiotics
90058333,MMC- Clayton,3,0,0,1.17,1.25,Antibiotics
90058786,Dandenong,1,0,0,0.54,1.25,Antibiotics
90059584,Casey,1,0,0,1.62,1.25,Antibiotics
90059584,Dandenong,3,0,0,0.54,1.25,Antibiotics
90059584,MMC- Clayton,20,0,0,1.17,1.25,Antibiotics
90059876,MMC- Clayton,1,0,0,1.17,1.25,Antibiotics
90060546,MMC- Clayton,1,0,0,1.17,1.25,Antibiotics
90060746,Casey,4,0,0,1.62,1.25,Antibiotics
90060945,Casey,1,0,0,1.62,1.25,Antibiotics
90060945,Dandenong,6,0,0,0.54,1.25,Antibiotics
90060950,Dandenong,1,0,0,0.54,1.25,Antibiotics
90060950,MMC- Clayton,7,1,14,1.17,1.25,Antibiotics
90061220,Casey,5,0,0,1.62,1.25,Antibiotics
90061220,MMC- Clayton,7,0,0,1.17,1.25,Antibiotics
90062205,MMC- Clayton,38,2,5,1.17,1.25,Antibiotics
90063200,Casey,8,0,0,1.62,1.25,Antibiotics
90064512,Casey,10,0,0,1.62,1.25,Antibiotics
90066524,MMC- Clayton,18,0,0,1.17,1.25,Antibiotics
90068267,Dandenong,12,0,0,0.54,1.25,Antibiotics
90068451,Dandenong,4,0,0,0.54,1.25,Antibiotics
90069969,Casey,4,0,0,1.62,1.25,Antibiotics
90070093,MMC- Clayton,21,0,0,1.17,1.25,Antibiotics
90070899,Casey,1,0,0,1.62,1.25,Antibiotics
90071350,Dandenong,3,0,0,0.54,1.25,Antibiotics
90071662,Casey,9,0,0,1.62,1.25,Antibiotics
90071914,Casey,4,0,0,1.62,1.25,Antibiotics
90072373,Dandenong,3,0,0,0.54,1.25,Antibiotics
90072373,MMC- Clayton,10,0,0,1.17,1.25,Antibiotics
90074347,Casey,5,0,0,1.62,1.25,Antibiotics
90074642,Dandenong,1,0,0,0.54,1.25,Antibiotics
90074642,MMC- Clayton,2,0,0,1.17,1.25,Antibiotics
90074963,Casey,4,0,0,1.62,1.25,Antibiotics
90075008,MMC- Clayton,22,2,9,1.17,1.25,Antibiotics
90075334,MMC- Clayton,13,0,0,1.17,1.25,Antibiotics
90075767,Casey,4,0,0,1.62,1.25,Antibiotics
90075767,Dandenong,3,0,0,0.54,1.25,Antibiotics
90075796,MMC- Clayton,4,0,0,1.17,1.25,Antibiotics
90076316,Casey,3,0,0,1.62,1.25,Antibiotics
90076316,Dandenong,3,0,0,0.54,1.25,Antibiotics
90076693,MMC- Clayton,8,0,0,1.17,1.25,Antibiotics
90076797,MMC- Clayton,2,0,0,1.17,1.25,Antibiotics
90077401,MMC- Clayton,18,0,0,1.17,1.25,Antibiotics
90077628,Casey,12,0,0,1.62,1.25,Antibiotics
90077920,MMC- Clayton,1,0,0,1.17,1.25,Antibiotics
90078071,MMC- Clayton,14,0,0,1.17,1.25,Antibiotics
90078140,Casey,4,0,0,1.62,1.25,Antibiotics
90078263,Casey,7,0,0,1.62,1.25,Antibiotics
90078705,MMC- Clayton,21,0,0,1.17,1.25,Antibiotics
90078787,MMC- Clayton,3,0,0,1.17,1.25,Antibiotics
90078814,Casey,2,0,0,1.62,1.25,Antibiotics
90078814,MMC- Clayton,6,0,0,1.17,1.25,Antibiotics
90079400,Casey,1,0,0,1.62,1.25,Antibiotics
90079546,MMC- Clayton,15,2,13,1.17,1.25,Antibiotics
90080314,Dandenong,2,0,0,0.54,1.25,Antibiotics
90080314,MMC- Clayton,3,0,0,1.17,1.25,Antibiotics
90080745,MMC- Clayton,8,0,0,1.17,1.25,Antibiotics
90081325,MMC- Clayton,32,0,0,1.17,1.25,Antibiotics
90081556,MMC- Clayton,5,0,0,1.17,1.25,Antibiotics
90081588,MMC- Clayton,1,0,0,1.17,1.25,Antibiotics
90081957,Dandenong,1,0,0,0.54,1.25,Antibiotics
90081957,MMC- Clayton,14,0,0,1.17,1.25,Antibiotics
90082317,Dandenong,4,0,0,0.54,1.25,Antibiotics
90082317,MMC- Clayton,8,0,0,1.17,1.25,Antibiotics
90082515,Casey,15,0,0,1.62,1.25,Antibiotics
90082515,Dandenong,3,0,0,0.54,1.25,Antibiotics
90082524,Casey,2,0,0,1.62,1.25,Antibiotics
90082606,MMC- Clayton,1,0,0,1.17,1.25,Antibiotics
90082724,Casey,15,1,6,1.62,1.25,Antibiotics
90083027,Casey,7,0,0,1.62,1.25,Antibiotics
